"Date and Time Run #1";"Time (s) Run #1";"Temperature 1, Ch X1 (°C) Run #1";"Temperature 2, Ch X1 (°C) Run #1";"Temperature 3, Ch X1 (°C) Run #1";"Temperature 1, Ch 1 (°C) Run #1";"Temperature 2, Ch 1 (°C) Run #1";"Temperature 3, Ch 1 (°C) Run #1"
05/08/2026 10:34:13 am;106,450;20,60;31,90;29,34;17,76;12,17;12,49
05/08/2026 10:34:13 am;106,500;20,60;31,90;29,34;17,76;12,17;12,47
05/08/2026 10:34:13 am;106,550;20,60;31,90;29,34;17,76;12,17;12,45
05/08/2026 10:34:13 am;106,600;20,60;31,90;29,34;17,76;12,17;12,44
05/08/2026 10:34:13 am;106,650;20,60;31,90;29,34;17,76;12,17;12,42
05/08/2026 10:34:13 am;106,700;20,60;31,90;29,35;17,76;12,17;12,41
05/08/2026 10:34:13 am;106,750;20,60;31,91;29,35;17,75;12,17;12,39
05/08/2026 10:34:13 am;106,800;20,60;31,91;29,35;17,75;12,17;12,38
05/08/2026 10:34:13 am;106,850;20,60;31,91;29,35;17,75;12,18;12,37
05/08/2026 10:34:13 am;106,900;20,60;31,91;29,35;17,75;12,18;12,35
05/08/2026 10:34:13 am;106,950;20,60;31,92;29,35;17,75;12,17;12,33
05/08/2026 10:34:14 am;107,000;20,61;31,92;29,35;17,75;12,17;12,32
05/08/2026 10:34:14 am;107,050;20,61;31,92;29,35;17,75;12,17;12,30
05/08/2026 10:34:14 am;107,100;20,61;31,92;29,35;17,75;12,18;12,29
05/08/2026 10:34:14 am;107,150;20,60;31,92;29,35;17,75;12,17;12,28
05/08/2026 10:34:14 am;107,200;20,61;31,92;29,35;17,75;12,17;12,27
05/08/2026 10:34:14 am;107,250;20,61;31,93;29,35;17,75;12,18;12,25
05/08/2026 10:34:14 am;107,300;20,61;31,93;29,35;17,74;12,17;12,24
05/08/2026 10:34:14 am;107,350;20,61;31,93;29,36;17,74;12,17;12,22
05/08/2026 10:34:14 am;107,400;20,61;31,93;29,36;17,74;12,18;12,21
05/08/2026 10:34:14 am;107,450;20,61;31,93;29,36;17,74;12,17;12,20
05/08/2026 10:34:14 am;107,500;20,61;31,93;29,36;17,74;12,18;12,19
05/08/2026 10:34:14 am;107,550;20,61;31,93;29,36;17,74;12,18;12,18
05/08/2026 10:34:14 am;107,600;20,61;31,93;29,36;17,74;12,18;12,17
05/08/2026 10:34:14 am;107,650;20,62;31,93;29,36;17,73;12,18;12,16
05/08/2026 10:34:14 am;107,700;20,62;31,93;29,36;17,73;12,18;12,15
05/08/2026 10:34:14 am;107,750;20,62;31,94;29,36;17,73;12,18;12,13
05/08/2026 10:34:14 am;107,800;20,62;31,94;29,36;17,73;12,18;12,12
05/08/2026 10:34:14 am;107,850;20,62;31,94;29,36;17,73;12,18;12,11
05/08/2026 10:34:14 am;107,900;20,62;31,94;29,36;17,73;12,18;12,10
05/08/2026 10:34:14 am;107,950;20,62;31,94;29,37;17,73;12,18;12,09
05/08/2026 10:34:15 am;108,000;20,62;31,94;29,37;17,73;12,18;12,08
05/08/2026 10:34:15 am;108,050;20,62;31,94;29,37;17,73;12,18;12,07
05/08/2026 10:34:15 am;108,100;20,62;31,94;29,37;17,72;12,18;12,06
05/08/2026 10:34:15 am;108,150;20,62;31,95;29,37;17,72;12,18;12,05
05/08/2026 10:34:15 am;108,200;20,63;31,95;29,38;17,72;12,18;12,04
05/08/2026 10:34:15 am;108,250;20,63;31,95;29,38;17,72;12,18;12,03
05/08/2026 10:34:15 am;108,300;20,63;31,95;29,38;17,72;12,18;12,02
05/08/2026 10:34:15 am;108,350;20,63;31,95;29,39;17,72;12,18;12,01
05/08/2026 10:34:15 am;108,400;20,63;31,95;29,39;17,72;12,18;12,00
05/08/2026 10:34:15 am;108,450;20,63;31,95;29,39;17,72;12,18;11,99
05/08/2026 10:34:15 am;108,500;20,63;31,96;29,40;17,71;12,18;11,98
05/08/2026 10:34:15 am;108,550;20,63;31,96;29,40;17,71;12,18;11,97
05/08/2026 10:34:15 am;108,600;20,63;31,96;29,41;17,71;12,18;11,96
05/08/2026 10:34:15 am;108,650;20,63;31,97;29,41;17,71;12,18;11,95
05/08/2026 10:34:15 am;108,700;20,64;31,96;29,41;17,71;12,18;11,94
05/08/2026 10:34:15 am;108,750;20,64;31,97;29,41;17,71;12,18;11,93
05/08/2026 10:34:15 am;108,800;20,63;31,97;29,42;17,71;12,18;11,92
05/08/2026 10:34:15 am;108,850;20,64;31,97;29,42;17,70;12,18;11,91
05/08/2026 10:34:15 am;108,900;20,64;31,97;29,42;17,70;12,18;11,90
05/08/2026 10:34:15 am;108,950;20,64;31,98;29,42;17,70;12,17;11,89
05/08/2026 10:34:16 am;109,000;20,64;31,98;29,43;17,70;12,17;11,88
05/08/2026 10:34:16 am;109,050;20,64;31,98;29,43;17,70;12,17;11,87
05/08/2026 10:34:16 am;109,100;20,64;31,98;29,43;17,70;12,17;11,86
05/08/2026 10:34:16 am;109,150;20,64;31,98;29,43;17,70;12,17;11,85
05/08/2026 10:34:16 am;109,200;20,64;31,99;29,43;17,69;12,17;11,84
05/08/2026 10:34:16 am;109,250;20,65;31,99;29,44;17,69;12,17;11,83
05/08/2026 10:34:16 am;109,300;20,65;31,99;29,44;17,69;12,17;11,82
05/08/2026 10:34:16 am;109,350;20,65;31,99;29,44;17,69;12,16;11,82
05/08/2026 10:34:16 am;109,400;20,65;31,99;29,44;17,69;12,16;11,80
05/08/2026 10:34:16 am;109,450;20,65;31,99;29,44;17,69;12,16;11,79
05/08/2026 10:34:16 am;109,500;20,65;31,99;29,44;17,68;12,16;11,78
05/08/2026 10:34:16 am;109,550;20,65;32,00;29,44;17,68;12,16;11,77
05/08/2026 10:34:16 am;109,600;20,65;32,00;29,44;17,68;12,16;11,76
05/08/2026 10:34:16 am;109,650;20,65;32,00;29,45;17,68;12,16;11,75
05/08/2026 10:34:16 am;109,700;20,65;32,00;29,45;17,68;12,15;11,74
05/08/2026 10:34:16 am;109,750;20,65;32,01;29,45;17,68;12,15;11,73
05/08/2026 10:34:16 am;109,800;20,65;32,01;29,45;17,68;12,15;11,72
05/08/2026 10:34:16 am;109,850;20,65;32,01;29,45;17,68;12,15;11,71
05/08/2026 10:34:16 am;109,900;20,66;32,01;29,45;17,68;12,15;11,71
05/08/2026 10:34:16 am;109,950;20,66;32,01;29,45;17,67;12,15;11,69
05/08/2026 10:34:17 am;110,000;20,66;32,01;29,45;17,67;12,15;11,69
05/08/2026 10:34:17 am;110,050;20,66;32,01;29,45;17,67;12,14;11,68
05/08/2026 10:34:17 am;110,100;20,66;32,01;29,45;17,67;12,15;11,67
05/08/2026 10:34:17 am;110,150;20,66;32,01;29,45;17,67;12,14;11,66
05/08/2026 10:34:17 am;110,200;20,66;32,01;29,45;17,67;12,14;11,65
05/08/2026 10:34:17 am;110,250;20,66;32,01;29,45;17,66;12,14;11,64
05/08/2026 10:34:17 am;110,300;20,66;32,01;29,44;17,67;12,14;11,63
05/08/2026 10:34:17 am;110,350;20,67;32,01;29,44;17,66;12,14;11,63
05/08/2026 10:34:17 am;110,400;20,67;32,01;29,44;17,66;12,14;11,62
05/08/2026 10:34:17 am;110,450;20,67;32,01;29,44;17,66;12,13;11,60
05/08/2026 10:34:17 am;110,500;20,67;32,02;29,44;17,66;12,13;11,60
05/08/2026 10:34:17 am;110,550;20,67;32,02;29,43;17,66;12,13;11,59
05/08/2026 10:34:17 am;110,600;20,67;32,02;29,43;17,66;12,13;11,58
05/08/2026 10:34:17 am;110,650;20,67;32,02;29,43;17,66;12,13;11,57
05/08/2026 10:34:17 am;110,700;20,67;32,02;29,43;17,65;12,13;11,56
05/08/2026 10:34:17 am;110,750;20,67;32,02;29,43;17,65;12,13;11,55
05/08/2026 10:34:17 am;110,800;20,67;32,02;29,42;17,65;12,13;11,55
05/08/2026 10:34:17 am;110,850;20,67;32,03;29,42;17,65;12,13;11,53
05/08/2026 10:34:17 am;110,900;20,67;32,03;29,42;17,65;12,13;11,53
05/08/2026 10:34:17 am;110,950;20,68;32,03;29,42;17,64;12,13;11,51
05/08/2026 10:34:18 am;111,000;20,68;32,03;29,41;17,65;12,13;11,51
05/08/2026 10:34:18 am;111,050;20,68;32,04;29,41;17,64;12,13;11,50
05/08/2026 10:34:18 am;111,100;20,68;32,04;29,41;17,64;12,13;11,50
05/08/2026 10:34:18 am;111,150;20,68;32,04;29,41;17,64;12,13;11,49
05/08/2026 10:34:18 am;111,200;20,68;32,04;29,41;17,64;12,13;11,48
05/08/2026 10:34:18 am;111,250;20,68;32,04;29,41;17,64;12,12;11,47
05/08/2026 10:34:18 am;111,300;20,68;32,04;29,40;17,63;12,12;11,46
05/08/2026 10:34:18 am;111,350;20,68;32,05;29,40;17,64;12,13;11,46
05/08/2026 10:34:18 am;111,400;20,68;32,05;29,40;17,63;12,12;11,45
05/08/2026 10:34:18 am;111,450;20,68;32,05;29,40;17,63;12,12;11,44
05/08/2026 10:34:18 am;111,500;20,68;32,05;29,40;17,63;12,12;11,43
05/08/2026 10:34:18 am;111,550;20,69;32,05;29,39;17,63;12,12;11,43
05/08/2026 10:34:18 am;111,600;20,69;32,06;29,39;17,63;12,12;11,42
05/08/2026 10:34:18 am;111,650;20,69;32,06;29,39;17,63;12,12;11,42
05/08/2026 10:34:18 am;111,700;20,69;32,06;29,39;17,62;12,12;11,41
05/08/2026 10:34:18 am;111,750;20,69;32,07;29,39;17,62;12,12;11,40
05/08/2026 10:34:18 am;111,800;20,69;32,07;29,39;17,62;12,12;11,39
05/08/2026 10:34:18 am;111,850;20,69;32,07;29,39;17,62;12,12;11,39
05/08/2026 10:34:18 am;111,900;20,69;32,08;29,39;17,62;12,12;11,38
05/08/2026 10:34:18 am;111,950;20,70;32,08;29,39;17,62;12,13;11,38
05/08/2026 10:34:19 am;112,000;20,70;32,08;29,39;17,62;12,13;11,37
05/08/2026 10:34:19 am;112,050;20,70;32,09;29,39;17,61;12,12;11,36
05/08/2026 10:34:19 am;112,100;20,70;32,09;29,39;17,61;12,12;11,36
05/08/2026 10:34:19 am;112,150;20,70;32,09;29,39;17,61;12,13;11,35
05/08/2026 10:34:19 am;112,200;20,70;32,09;29,39;17,61;12,13;11,34
05/08/2026 10:34:19 am;112,250;20,70;32,09;29,39;17,61;12,13;11,34
05/08/2026 10:34:19 am;112,300;20,70;32,09;29,39;17,61;12,13;11,33
05/08/2026 10:34:19 am;112,350;20,70;32,09;29,39;17,60;12,13;11,33
05/08/2026 10:34:19 am;112,400;20,70;32,09;29,40;17,60;12,13;11,33
05/08/2026 10:34:19 am;112,450;20,71;32,10;29,39;17,60;12,13;11,32
05/08/2026 10:34:19 am;112,500;20,71;32,10;29,40;17,60;12,13;11,32
05/08/2026 10:34:19 am;112,550;20,71;32,10;29,40;17,60;12,13;11,31
05/08/2026 10:34:19 am;112,600;20,71;32,10;29,40;17,60;12,13;11,30
05/08/2026 10:34:19 am;112,650;20,71;32,10;29,40;17,60;12,13;11,30
05/08/2026 10:34:19 am;112,700;20,71;32,11;29,40;17,60;12,13;11,30
05/08/2026 10:34:19 am;112,750;20,71;32,11;29,40;17,59;12,13;11,29
05/08/2026 10:34:19 am;112,800;20,71;32,11;29,40;17,59;12,13;11,29
05/08/2026 10:34:19 am;112,850;20,71;32,11;29,41;17,59;12,13;11,28
05/08/2026 10:34:19 am;112,900;20,71;32,11;29,41;17,59;12,13;11,28
05/08/2026 10:34:19 am;112,950;20,71;32,11;29,41;17,59;12,13;11,27
05/08/2026 10:34:20 am;113,000;20,72;32,12;29,41;17,59;12,14;11,27
05/08/2026 10:34:20 am;113,050;20,72;32,12;29,41;17,59;12,13;11,26
05/08/2026 10:34:20 am;113,100;20,72;32,12;29,41;17,58;12,14;11,26
05/08/2026 10:34:20 am;113,150;20,72;32,12;29,41;17,58;12,13;11,25
05/08/2026 10:34:20 am;113,200;20,72;32,12;29,42;17,58;12,13;11,25
05/08/2026 10:34:20 am;113,250;20,72;32,12;29,42;17,58;12,14;11,25
05/08/2026 10:34:20 am;113,300;20,72;32,13;29,42;17,58;12,14;11,24
05/08/2026 10:34:20 am;113,350;20,72;32,13;29,42;17,58;12,14;11,24
05/08/2026 10:34:20 am;113,400;20,72;32,13;29,42;17,58;12,14;11,23
05/08/2026 10:34:20 am;113,450;20,72;32,13;29,42;17,57;12,14;11,23
05/08/2026 10:34:20 am;113,500;20,73;32,13;29,42;17,57;12,14;11,22
05/08/2026 10:34:20 am;113,550;20,73;32,14;29,43;17,57;12,14;11,21
05/08/2026 10:34:20 am;113,600;20,73;32,14;29,43;17,57;12,14;11,21
05/08/2026 10:34:20 am;113,650;20,73;32,14;29,43;17,57;12,14;11,20
05/08/2026 10:34:20 am;113,700;20,73;32,14;29,43;17,56;12,15;11,20
05/08/2026 10:34:20 am;113,750;20,73;32,14;29,43;17,57;12,14;11,19
05/08/2026 10:34:20 am;113,800;20,73;32,14;29,43;17,57;12,15;11,18
05/08/2026 10:34:20 am;113,850;20,73;32,15;29,43;17,56;12,15;11,18
05/08/2026 10:34:20 am;113,900;20,73;32,15;29,43;17,56;12,15;11,17
05/08/2026 10:34:20 am;113,950;20,73;32,15;29,43;17,56;12,15;11,16
05/08/2026 10:34:21 am;114,000;20,74;32,15;29,44;17,56;12,15;11,16
05/08/2026 10:34:21 am;114,050;20,73;32,15;29,44;17,56;12,15;11,15
05/08/2026 10:34:21 am;114,100;20,74;32,16;29,44;17,56;12,15;11,15
05/08/2026 10:34:21 am;114,150;20,74;32,16;29,44;17,55;12,15;11,15
05/08/2026 10:34:21 am;114,200;20,74;32,16;29,44;17,55;12,15;11,14
05/08/2026 10:34:21 am;114,250;20,74;32,16;29,44;17,55;12,15;11,13
05/08/2026 10:34:21 am;114,300;20,74;32,16;29,44;17,55;12,16;11,13
05/08/2026 10:34:21 am;114,350;20,74;32,16;29,44;17,55;12,16;11,13
05/08/2026 10:34:21 am;114,400;20,74;32,16;29,45;17,55;12,16;11,12
05/08/2026 10:34:21 am;114,450;20,74;32,17;29,45;17,54;12,16;11,12
05/08/2026 10:34:21 am;114,500;20,74;32,17;29,45;17,54;12,16;11,11
05/08/2026 10:34:21 am;114,550;20,75;32,17;29,45;17,54;12,16;11,11
05/08/2026 10:34:21 am;114,600;20,75;32,17;29,45;17,54;12,16;11,10
05/08/2026 10:34:21 am;114,650;20,75;32,17;29,45;17,54;12,16;11,10
05/08/2026 10:34:21 am;114,700;20,75;32,17;29,45;17,54;12,17;11,09
05/08/2026 10:34:21 am;114,750;20,75;32,17;29,46;17,54;12,17;11,09
05/08/2026 10:34:21 am;114,800;20,75;32,17;29,46;17,54;12,17;11,09
05/08/2026 10:34:21 am;114,850;20,75;32,17;29,46;17,53;12,17;11,08
05/08/2026 10:34:21 am;114,900;20,75;32,17;29,46;17,53;12,17;11,08
05/08/2026 10:34:21 am;114,950;20,75;32,17;29,46;17,53;12,17;11,08
05/08/2026 10:34:22 am;115,000;20,75;32,17;29,46;17,53;12,17;11,07
05/08/2026 10:34:22 am;115,050;20,75;32,17;29,46;17,53;12,18;11,07
05/08/2026 10:34:22 am;115,100;20,76;32,17;29,47;17,53;12,18;11,06
05/08/2026 10:34:22 am;115,150;20,76;32,17;29,47;17,52;12,18;11,06
05/08/2026 10:34:22 am;115,200;20,76;32,17;29,47;17,52;12,18;11,05
05/08/2026 10:34:22 am;115,250;20,76;32,17;29,47;17,52;12,18;11,05
05/08/2026 10:34:22 am;115,300;20,76;32,17;29,47;17,52;12,19;11,05
05/08/2026 10:34:22 am;115,350;20,76;32,17;29,48;17,52;12,19;11,04
05/08/2026 10:34:22 am;115,400;20,76;32,17;29,48;17,52;12,19;11,04
05/08/2026 10:34:22 am;115,450;20,76;32,17;29,48;17,51;12,19;11,03
05/08/2026 10:34:22 am;115,500;20,76;32,17;29,48;17,51;12,19;11,03
05/08/2026 10:34:22 am;115,550;20,76;32,18;29,49;17,51;12,19;11,03
05/08/2026 10:34:22 am;115,600;20,77;32,18;29,49;17,51;12,20;11,03
05/08/2026 10:34:22 am;115,650;20,77;32,18;29,49;17,51;12,20;11,02
05/08/2026 10:34:22 am;115,700;20,77;32,18;29,49;17,51;12,20;11,02
05/08/2026 10:34:22 am;115,750;20,77;32,19;29,49;17,51;12,20;11,02
05/08/2026 10:34:22 am;115,800;20,77;32,19;29,50;17,51;12,20;11,02
05/08/2026 10:34:22 am;115,850;20,77;32,19;29,50;17,50;12,21;11,01
05/08/2026 10:34:22 am;115,900;20,77;32,19;29,50;17,50;12,21;11,01
05/08/2026 10:34:22 am;115,950;20,77;32,19;29,50;17,50;12,21;11,01
05/08/2026 10:34:23 am;116,000;20,77;32,19;29,50;17,50;12,21;11,00
05/08/2026 10:34:23 am;116,050;20,78;32,19;29,51;17,50;12,21;11,00
05/08/2026 10:34:23 am;116,100;20,77;32,19;29,51;17,50;12,21;11,00
05/08/2026 10:34:23 am;116,150;20,78;32,20;29,51;17,50;12,21;10,99
05/08/2026 10:34:23 am;116,200;20,78;32,20;29,51;17,49;12,22;10,99
05/08/2026 10:34:23 am;116,250;20,78;32,20;29,51;17,50;12,21;10,99
05/08/2026 10:34:23 am;116,300;20,78;32,20;29,51;17,49;12,22;10,99
05/08/2026 10:34:23 am;116,350;20,78;32,20;29,51;17,49;12,22;10,98
05/08/2026 10:34:23 am;116,400;20,78;32,20;29,52;17,49;12,22;10,98
05/08/2026 10:34:23 am;116,450;20,78;32,20;29,52;17,49;12,22;10,97
05/08/2026 10:34:23 am;116,500;20,78;32,20;29,52;17,49;12,23;10,97
05/08/2026 10:34:23 am;116,550;20,78;32,20;29,52;17,49;12,22;10,97
05/08/2026 10:34:23 am;116,600;20,78;32,20;29,52;17,49;12,23;10,97
05/08/2026 10:34:23 am;116,650;20,79;32,20;29,53;17,48;12,23;10,96
05/08/2026 10:34:23 am;116,700;20,79;32,21;29,53;17,48;12,23;10,96
05/08/2026 10:34:23 am;116,750;20,79;32,21;29,53;17,48;12,23;10,96
05/08/2026 10:34:23 am;116,800;20,79;32,21;29,53;17,48;12,23;10,96
05/08/2026 10:34:23 am;116,850;20,79;32,21;29,53;17,48;12,24;10,95
05/08/2026 10:34:23 am;116,900;20,79;32,21;29,54;17,48;12,24;10,95
05/08/2026 10:34:23 am;116,950;20,79;32,21;29,54;17,48;12,24;10,95
05/08/2026 10:34:24 am;117,000;20,79;32,21;29,54;17,47;12,24;10,95
05/08/2026 10:34:24 am;117,050;20,79;32,21;29,54;17,47;12,24;10,94
05/08/2026 10:34:24 am;117,100;20,80;32,22;29,55;17,47;12,25;10,94
05/08/2026 10:34:24 am;117,150;20,80;32,22;29,55;17,47;12,25;10,94
05/08/2026 10:34:24 am;117,200;20,80;32,22;29,55;17,47;12,25;10,93
05/08/2026 10:34:24 am;117,250;20,80;32,22;29,55;17,47;12,25;10,93
05/08/2026 10:34:24 am;117,300;20,80;32,22;29,56;17,47;12,25;10,93
05/08/2026 10:34:24 am;117,350;20,80;32,22;29,56;17,46;12,25;10,92
05/08/2026 10:34:24 am;117,400;20,80;32,22;29,57;17,46;12,25;10,92
05/08/2026 10:34:24 am;117,450;20,80;32,22;29,57;17,46;12,25;10,92
05/08/2026 10:34:24 am;117,500;20,80;32,23;29,58;17,46;12,26;10,91
05/08/2026 10:34:24 am;117,550;20,80;32,23;29,58;17,46;12,25;10,91
05/08/2026 10:34:24 am;117,600;20,80;32,23;29,58;17,46;12,26;10,91
05/08/2026 10:34:24 am;117,650;20,81;32,23;29,59;17,46;12,26;10,91
05/08/2026 10:34:24 am;117,700;20,81;32,23;29,59;17,46;12,26;10,91
05/08/2026 10:34:24 am;117,750;20,81;32,23;29,60;17,45;12,26;10,91
05/08/2026 10:34:24 am;117,800;20,81;32,23;29,60;17,45;12,26;10,91
05/08/2026 10:34:24 am;117,850;20,81;32,23;29,60;17,45;12,25;10,91
05/08/2026 10:34:24 am;117,900;20,81;32,23;29,61;17,45;12,26;10,91
05/08/2026 10:34:24 am;117,950;20,81;32,23;29,61;17,45;12,26;10,90
05/08/2026 10:34:25 am;118,000;20,81;32,23;29,62;17,45;12,25;10,91
05/08/2026 10:34:25 am;118,050;20,81;32,23;29,62;17,45;12,26;10,91
05/08/2026 10:34:25 am;118,100;20,81;32,23;29,63;17,45;12,26;10,91
05/08/2026 10:34:25 am;118,150;20,82;32,23;29,63;17,44;12,26;10,91
05/08/2026 10:34:25 am;118,200;20,81;32,22;29,63;17,44;12,25;10,91
05/08/2026 10:34:25 am;118,250;20,82;32,22;29,64;17,44;12,26;10,91
05/08/2026 10:34:25 am;118,300;20,82;32,22;29,64;17,44;12,26;10,91
05/08/2026 10:34:25 am;118,350;20,82;32,22;29,65;17,44;12,26;10,91
05/08/2026 10:34:25 am;118,400;20,82;32,22;29,65;17,44;12,26;10,91
05/08/2026 10:34:25 am;118,450;20,82;32,21;29,65;17,44;12,25;10,91
05/08/2026 10:34:25 am;118,500;20,82;32,21;29,66;17,44;12,26;10,91
05/08/2026 10:34:25 am;118,550;20,82;32,21;29,66;17,43;12,26;10,91
05/08/2026 10:34:25 am;118,600;20,83;32,21;29,66;17,43;12,26;10,90
05/08/2026 10:34:25 am;118,650;20,83;32,21;29,66;17,43;12,26;10,91
05/08/2026 10:34:25 am;118,700;20,83;32,21;29,67;17,43;12,26;10,91
05/08/2026 10:34:25 am;118,750;20,83;32,20;29,67;17,43;12,26;10,91
05/08/2026 10:34:25 am;118,800;20,83;32,20;29,67;17,43;12,26;10,91
05/08/2026 10:34:25 am;118,850;20,83;32,20;29,67;17,43;12,26;10,91
05/08/2026 10:34:25 am;118,900;20,83;32,20;29,67;17,43;12,27;10,90
05/08/2026 10:34:25 am;118,950;20,83;32,20;29,67;17,43;12,26;10,90
05/08/2026 10:34:26 am;119,000;20,83;32,20;29,67;17,43;12,26;10,90
05/08/2026 10:34:26 am;119,050;20,84;32,20;29,68;17,42;12,27;10,91
05/08/2026 10:34:26 am;119,100;20,83;32,19;29,68;17,42;12,26;10,90
05/08/2026 10:34:26 am;119,150;20,84;32,19;29,67;17,42;12,27;10,90
05/08/2026 10:34:26 am;119,200;20,84;32,19;29,68;17,42;12,27;10,90
05/08/2026 10:34:26 am;119,250;20,84;32,19;29,68;17,42;12,27;10,90
05/08/2026 10:34:26 am;119,300;20,84;32,19;29,68;17,41;12,27;10,90
05/08/2026 10:34:26 am;119,350;20,84;32,19;29,68;17,41;12,27;10,90
05/08/2026 10:34:26 am;119,400;20,84;32,19;29,68;17,42;12,27;10,90
05/08/2026 10:34:26 am;119,450;20,84;32,19;29,68;17,41;12,27;10,90
05/08/2026 10:34:26 am;119,500;20,84;32,20;29,68;17,41;12,27;10,90
05/08/2026 10:34:26 am;119,550;20,84;32,20;29,68;17,41;12,27;10,90
05/08/2026 10:34:26 am;119,600;20,85;32,20;29,69;17,41;12,27;10,90
05/08/2026 10:34:26 am;119,650;20,85;32,20;29,68;17,41;12,27;10,90
05/08/2026 10:34:26 am;119,700;20,85;32,20;29,68;17,41;12,27;10,90
05/08/2026 10:34:26 am;119,750;20,85;32,20;29,68;17,41;12,27;10,90
05/08/2026 10:34:26 am;119,800;20,85;32,20;29,69;17,40;12,27;10,90
05/08/2026 10:34:26 am;119,850;20,85;32,20;29,69;17,40;12,27;10,90
05/08/2026 10:34:26 am;119,900;20,85;32,20;29,69;17,40;12,27;10,89
05/08/2026 10:34:26 am;119,950;20,85;32,21;29,69;17,40;12,27;10,89
05/08/2026 10:34:27 am;120,000;20,85;32,21;29,69;17,40;12,28;10,89
05/08/2026 10:34:27 am;120,050;20,85;32,21;29,69;17,40;12,27;10,89
05/08/2026 10:34:27 am;120,100;20,85;32,21;29,69;17,40;12,27;10,89
05/08/2026 10:34:27 am;120,150;20,85;32,21;29,69;17,40;12,28;10,89
05/08/2026 10:34:27 am;120,200;20,86;32,21;29,69;17,39;12,28;10,88
05/08/2026 10:34:27 am;120,250;20,86;32,21;29,69;17,40;12,28;10,88
05/08/2026 10:34:27 am;120,300;20,86;32,22;29,69;17,40;12,28;10,88
05/08/2026 10:34:27 am;120,350;20,86;32,22;29,69;17,39;12,28;10,88
05/08/2026 10:34:27 am;120,400;20,86;32,22;29,69;17,39;12,28;10,88
05/08/2026 10:34:27 am;120,450;20,86;32,22;29,69;17,39;12,28;10,88
05/08/2026 10:34:27 am;120,500;20,86;32,22;29,69;17,39;12,28;10,88
05/08/2026 10:34:27 am;120,550;20,86;32,22;29,69;17,39;12,28;10,87
05/08/2026 10:34:27 am;120,600;20,86;32,22;29,69;17,39;12,29;10,87
05/08/2026 10:34:27 am;120,650;20,86;32,22;29,69;17,39;12,28;10,87
05/08/2026 10:34:27 am;120,700;20,87;32,22;29,69;17,39;12,28;10,87
05/08/2026 10:34:27 am;120,750;20,87;32,22;29,69;17,38;12,28;10,86
05/08/2026 10:34:27 am;120,800;20,87;32,22;29,69;17,38;12,29;10,86
05/08/2026 10:34:27 am;120,850;20,87;32,22;29,69;17,38;12,29;10,86
05/08/2026 10:34:27 am;120,900;20,87;32,22;29,69;17,38;12,28;10,86
05/08/2026 10:34:27 am;120,950;20,87;32,22;29,69;17,38;12,29;10,86
05/08/2026 10:34:28 am;121,000;20,87;32,22;29,69;17,38;12,29;10,86
05/08/2026 10:34:28 am;121,050;20,87;32,22;29,69;17,38;12,29;10,85
05/08/2026 10:34:28 am;121,100;20,87;32,23;29,70;17,38;12,29;10,85
05/08/2026 10:34:28 am;121,150;20,87;32,22;29,70;17,37;12,29;10,85
05/08/2026 10:34:28 am;121,200;20,88;32,22;29,70;17,38;12,30;10,85
05/08/2026 10:34:28 am;121,250;20,88;32,23;29,70;17,37;12,30;10,85
05/08/2026 10:34:28 am;121,300;20,88;32,23;29,71;17,37;12,30;10,85
05/08/2026 10:34:28 am;121,350;20,88;32,23;29,71;17,37;12,30;10,85
05/08/2026 10:34:28 am;121,400;20,88;32,23;29,71;17,37;12,30;10,84
05/08/2026 10:34:28 am;121,450;20,88;32,23;29,71;17,37;12,30;10,84
05/08/2026 10:34:28 am;121,500;20,88;32,23;29,71;17,37;12,31;10,84
05/08/2026 10:34:28 am;121,550;20,88;32,23;29,72;17,37;12,31;10,84
05/08/2026 10:34:28 am;121,600;20,89;32,23;29,72;17,37;12,31;10,84
05/08/2026 10:34:28 am;121,650;20,88;32,23;29,72;17,36;12,31;10,84
05/08/2026 10:34:28 am;121,700;20,89;32,23;29,72;17,36;12,31;10,83
05/08/2026 10:34:28 am;121,750;20,89;32,23;29,72;17,36;12,31;10,83
05/08/2026 10:34:28 am;121,800;20,89;32,23;29,73;17,36;12,32;10,83
05/08/2026 10:34:28 am;121,850;20,89;32,23;29,73;17,36;12,31;10,83
05/08/2026 10:34:28 am;121,900;20,89;32,24;29,73;17,36;12,32;10,83
05/08/2026 10:34:28 am;121,950;20,89;32,24;29,74;17,36;12,32;10,82
05/08/2026 10:34:29 am;122,000;20,89;32,24;29,74;17,36;12,32;10,83
05/08/2026 10:34:29 am;122,050;20,90;32,24;29,75;17,36;12,32;10,82
05/08/2026 10:34:29 am;122,100;20,90;32,24;29,75;17,35;12,32;10,82
05/08/2026 10:34:29 am;122,150;20,90;32,24;29,75;17,36;12,33;10,82
05/08/2026 10:34:29 am;122,200;20,90;32,24;29,76;17,35;12,33;10,82
05/08/2026 10:34:29 am;122,250;20,90;32,24;29,76;17,35;12,32;10,82
05/08/2026 10:34:29 am;122,300;20,90;32,24;29,77;17,35;12,33;10,82
05/08/2026 10:34:29 am;122,350;20,90;32,23;29,77;17,35;12,33;10,81
05/08/2026 10:34:29 am;122,400;20,90;32,23;29,77;17,35;12,33;10,82
05/08/2026 10:34:29 am;122,450;20,91;32,23;29,78;17,35;12,33;10,81
